duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,is_zero_day
1,udp,smtp,SF,116,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,2,0.03811422115770492,0.037158039135544794,0.01432604852547369,0.008622065879504336,0.985304727192079,0.014695272807921045,0.015107794549568907,1,4,0.9630644127258051,0.03693558727419488,0.023043747641106768,0.008102057051725632,0.002725424166053791,0.0625498600626734,0.037249673450566276,0.023725803504977584,probe,False
0,tcp,http,S0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,769,3,0.0422480001727173,0.009544953194516464,0.04757960811906088,0.008695361637361114,0.945651892664783,0.054348107335217,0.0027530321033680844,2,3,0.8828373258323333,0.11716267416766668,0.028250843352351087,0.032175183000215414,0.0029924926668754813,0.014358631012544934,0.0010837969231720557,0.004806378881491497,dos,False
1,udp,smtp,SF,305,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0521865346513707,0.2496031896438885,0.06446787893780392,0.022514145468757556,0.9229329914142648,0.07706700858573523,0.0005454132795436568,1,1,0.8316198852304989,0.1683801147695011,0.005776850765931156,0.018316775706353455,0.0006607047042025444,0.03468024700524937,0.006037867821170434,0.0006203239932932489,normal,False
0,tcp,http,RSTO,285,288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0065294908149934,0.031200890229137693,0.04253706333500638,0.03929771355920296,0.9318364210540276,0.06816357894597236,0.015474296136614262,1,1,0.939072147088736,0.06092785291126401,0.009605576005667936,0.005185456619200438,0.007420977114745873,0.006038985299351219,0.0030114399167148,0.03698075823136492,normal,False
0,tcp,http,SF,303,323,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.03961084753158364,0.07259653113907108,0.09104467521995728,0.006841527702445639,0.9650564572315627,0.03494354276843725,0.011020176970892782,2,2,0.8543926241637274,0.1456073758362726,0.0008359227296142973,0.017808723889985143,0.0024908397028044317,0.001390403207406307,0.015609707035039822,0.06620340620750208,normal,False
0,tcp,other,S0,18,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,798,3,0.12221261938402708,0.052205237311739525,0.05339082388865908,0.0006228023468661002,0.9573099301917523,0.042690069808247744,0.042988208695717796,2,1,0.8861141331292732,0.11388586687072677,0.025581433923426433,0.05820951377951116,0.06021021382420048,0.0113200368143949,0.019578943995128634,0.054669035060986935,dos,False
3,udp,http,SF,87,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,3,0.03553895924716266,0.025264191796343087,0.10510109690056117,0.02021297188145388,0.9880256598030889,0.011974340196911126,0.03093562157805457,1,1,0.8696566794328542,0.13034332056714582,0.012774713043196762,0.007199234586456473,9.851279478655782e-05,0.011424826872145721,0.021051780581106346,0.00852193704268768,probe,False
0,tcp,http,S0,21,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1651,3,0.13690848968701258,0.06199983971760883,0.042297763733190906,0.048294277533531174,0.7056921225998669,0.2943078774001331,0.056244567171255054,2,3,0.9871172415471469,0.012882758452853138,0.040889291865426766,0.03711090541611095,0.01313017901761736,0.002074701029931742,0.001073122344740584,0.00968097396844478,dos,False
0,udp,http,S0,21,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,194,4,0.05640920555303371,0.07905193123497836,0.02103456873820832,0.03971702058187625,0.866368333794965,0.13363166620503497,0.016839367229895912,1,1,0.8831017472219014,0.11689825277809862,0.013755394979248575,0.022033909442221552,0.0345590278553999,0.0011850460584219666,0.0061517330956138965,0.004202308984196663,dos,False
0,tcp,http,SF,540,391,0,0,0,0,0,1,0,1,0,2,7,1,0,0,0,0,2,2,0.008105277552709336,0.04717380846274548,0.0036732743300846673,0.025170532201075305,0.8262130051875892,0.17378699481241078,0.02119338189368286,2,1,0.9302479797440288,0.06975202025597116,0.015561188864421377,0.012125344648046413,0.01967489035404943,0.05099605705892442,0.008959370065928807,0.004808505195809588,u2r,False
4,tcp,other,SF,105,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0.005620863806953847,0.16432830224525732,0.05326194240516821,0.002351875030222322,0.8378919838871959,0.16210801611280412,0.05388433762706609,2,1,0.9873345669205377,0.01266543307946233,0.0044917993217547586,0.002077826720411849,0.012456934744342259,0.008339204728812987,0.03087763176344352,0.03962186652624342,probe,False
1,icmp,smtp,RSTO,292,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.09885087230136556,0.006913382940491902,0.1607965880235346,0.028438402471997883,0.8786631354368137,0.12133686456318626,0.014908523064469482,3,2,0.9514108970085533,0.0485891029914467,0.011557405825148286,0.007715647144956727,0.0008364311582979542,0.03370213191890957,0.011572007105312592,0.02954082839097484,normal,False
131418,tcp,weird_service_X,YY,2271128,95963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.05562626369921395,0.04655714135457162,0.006355025525700679,0.07677344077878953,0.0,1.0,0.049787494084279404,1,2,0.9628535910740887,0.037146408925911256,0.01639517954514542,0.0030705476142281005,0.0013573346505226906,0.006224681684082495,0.0073792576395083544,0.00543723386103493,zero_day,True
4,tcp,ftp,SF,92,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0.0652736878763947,0.031630622179573346,0.15014621817468873,0.030239819228031036,0.989507315948798,0.010492684051201961,0.018152292737648693,1,3,0.9746835268419684,0.02531647315803165,0.011323722542122827,0.0020623586345558075,0.00739960884927437,0.019611211903209018,0.01650647163259119,0.004154248708640854,probe,False
1,udp,other,SF,342,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.046713052747864914,0.02171871039129773,0.05485619157383202,0.0011476949674525897,0.9362516885255017,0.06374831147449833,0.020541957932367468,2,2,0.9961328350514749,0.003867164948525126,0.0023753803216166945,0.011489684732101236,0.0026518606443189834,0.002555471787043008,0.005505748769312937,0.00906732950741483,normal,False
1,udp,http,SF,528,421,0,0,0,0,0,1,0,1,0,4,7,1,0,0,0,0,2,2,0.002267513586026627,0.007364920230931317,0.01102209481391154,0.1356000092502012,0.9757766646024351,0.024223335397564938,0.021873017561473477,2,1,0.9586897244125566,0.04131027558744338,0.000647312560310417,0.0010814435885087138,0.006626626069711004,0.029574298668347543,0.03249273907123015,0.001635735948436549,u2r,False
0,udp,ssh,SF,325,287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.054578735437906443,0.046823912800051846,0.10806197894487168,0.024964522759430046,0.6790393395133546,0.3209606604866454,0.017774438423648897,1,5,0.9676004177444384,0.03239958225556161,0.013886122557141308,0.009525078389829767,0.031568964230661634,0.012311038071530344,0.017133292981951317,0.0011528504228246151,normal,False
0,tcp,other,S0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,3,0.008723555812849582,0.11413430623946712,0.032341180118988,0.10123058755150698,0.8995394951413875,0.10046050485861246,0.00763321319051709,3,2,0.8069723545869564,0.19302764541304362,0.05024185678225683,0.004436928739285373,0.0086745546444319,0.03129987161429507,0.006339361223050395,0.05857152742844693,dos,False
0,tcp,http,SF,298,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0.028082990808808345,0.06676972557192916,0.33043711212542265,0.01640963729383272,0.7145313591436173,0.2854686408563827,0.04735811626798951,2,1,0.9674149202330258,0.03258507976697422,0.006217866829442286,0.006991353421144305,0.001760186197448525,0.011881049557129595,2.453574755573747e-05,0.05279990660895378,normal,False
2,tcp,eco_i,SF,92,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71,2,0.008817886074294517,0.0967582417885644,0.05182692792045975,0.05113691869277096,0.965252708141091,0.03474729185890901,0.0014685569656772179,1,1,0.9587388601312749,0.04126113986872515,0.017222384967392222,0.00671109481885119,0.02264831428174369,0.0007085267665360652,0.009843018403308224,0.008109304575348253,probe,False
2,tcp,eco_i,SF,97,52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153,2,0.08298531810952993,0.014892788178353343,0.11576142867592239,0.041285306548007786,0.9635544612927882,0.03644553870721179,0.0010225317266346252,1,4,0.9573396329935272,0.0426603670064728,0.03840479964448115,0.00685083869356254,0.011785024524255545,0.04204318841791376,0.013245015157169677,0.07467338666564435,probe,False
3,tcp,http,SF,300,305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.0006886895624930154,0.0022786763686665932,0.026435052260689956,0.05410593487519023,0.9732511393659781,0.02674886063402193,0.001502890846303233,1,3,0.844379366372261,0.15562063362773904,0.0258258091026171,0.009627176714673412,0.0025751231420977935,0.036152040872499146,0.04488345884034342,0.035396702980519806,normal,False
49493,tcp,malformed_proto,YY,4155826,118794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,3,0.01942373439374064,0.06092296333605951,0.02671758558926156,0.10640775325303972,0.0,1.0,0.0010574768228090723,1,1,0.8578928316310794,0.14210716836892057,0.009398087517501244,0.0024616685925176246,0.03219265476719139,0.0804097953024295,0.11139715635660824,0.005598388695567185,zero_day,True
1,tcp,ftp,SF,301,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.017395050178703714,0.06150053922209696,0.02251607573442813,0.017498281849074176,0.947023152479829,0.052976847520170955,0.006665361404139742,1,2,0.9500077373083388,0.04999226269166124,0.05219143638830827,0.01922667614176938,0.02151199177742277,0.052381658683770774,0.00288643269852955,0.0015347733729869054,normal,False
0,tcp,other,SF,311,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.04129012209956387,0.04643414353736176,0.03966785202616826,0.08070556017607833,0.983544984109675,0.016455015890325053,0.08357755673040675,1,1,0.9259242693769073,0.0740757306230927,0.005142444156891353,0.008598874750544215,0.01904178220875169,0.00652974525432359,0.04394638269687528,0.009070035667024627,normal,False
41116,tcp,unknown_proto,XX,3699705,194582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,5,0.08303899501567721,0.01272271551697588,0.09013891922460754,0.10006251335688668,0.0,1.0,0.013281160223188367,1,1,0.952451321637167,0.04754867836283305,0.0010301592590681889,0.004262008443941953,0.05205743335297391,0.002243849015636222,0.000596185600849728,0.02556644838982943,zero_day,True
1,tcp,ssh,SF,295,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.012189566044844653,0.019943201866897874,0.038237144553054686,0.06948272980491466,0.7853817690541128,0.21461823094588717,0.007343362758525437,3,1,0.8646875717099403,0.13531242829005974,0.0038244107359076936,0.013969080197440838,0.048190796295683465,0.0021927276805717897,0.03406143928920129,0.0012095154215800215,normal,False
27633,udp,weird_service_X,AB,2815288,70510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0.09276724685618745,0.0019682796722670258,0.0061857109552662095,0.01281659023673454,0.0,1.0,0.047323863377861805,1,1,0.9277025639463149,0.0722974360536851,0.009618433029542685,0.007351374080757757,0.005583944017809636,0.005089203270967852,0.07017519458974245,0.0018568930961290135,zero_day,True
0,tcp,other,RSTO,307,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.018266522051499062,0.04870900059625275,0.0112133836839015,0.038762490382230785,0.9752600853584383,0.024739914641561667,0.02884820666741688,2,2,0.9069256040211823,0.09307439597881773,0.001568675773869186,0.012612019363601353,0.0010518765060008124,0.009373028372672076,0.015885107297919466,0.012448454056950239,normal,False
0,udp,http,S0,26,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,296,3,0.02101100076374822,0.03566918324134099,0.08782583439424495,0.026164925826602372,0.5348153508404777,0.4651846491595223,0.002056329208826361,2,1,0.9894212927256153,0.010578707274384702,0.0015411255527235613,0.013039823393445676,0.00795123138982165,0.005450683724926173,0.017554871409813867,0.00949880093626974,dos,False
0,tcp,http,REJ,317,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00045570369390460864,0.012808681865205904,0.049495992202419924,0.03985708885146478,0.9982706978486108,0.0017293021513892226,0.011572579721282002,3,3,0.9872422317228126,0.012757768277187442,0.002842731115363697,0.016222251626648546,0.03023884727777394,0.04675944691874787,0.0040454376954590626,0.017107929054710425,normal,False
0,udp,http,SF,296,315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.04952388933891632,0.051611257953826456,0.054558500293732125,0.022395394896581187,0.9793837872074311,0.020616212792568867,0.013484395668817036,1,1,0.9348251671988381,0.06517483280116187,0.008854054543041149,0.018636042192209414,0.004811137789241213,0.008661506837618115,0.008755518024799382,0.03363952680288504,normal,False
0,tcp,other,S0,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,366,2,0.010989474725530187,0.019980980814106757,0.037979146600289365,0.014355964728609135,0.9686898660960451,0.03131013390395487,0.017467425548439885,3,3,0.825146568882141,0.174853431117859,0.011691668692871133,0.012561935042187783,0.009846629132512903,0.016196133112838927,0.02532029374097521,0.0015121840248342206,dos,False
0,tcp,other,SF,295,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.07023955549849999,0.030860178258235678,0.12248988441996668,0.008289257740930962,0.9190402825628647,0.08095971743713526,0.027428052399153045,3,2,0.931607060370635,0.06839293962936499,0.010633855647170424,0.023913728913312338,0.00037739809506317986,0.022200539866874258,0.02253587909340994,0.004770144286697423,normal,False
0,icmp,other,S0,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,787,3,0.05626810973908687,0.06395208988142555,0.004321336393627707,0.0027982487640963514,0.9320102966904213,0.06798970330957865,0.011561808693582849,3,1,0.9989752391718204,0.001024760828179594,0.0034496379948666177,0.0030573249772652264,0.025458928422712773,0.021303670961936028,0.09619890341119798,0.021403416603876655,dos,False
0,tcp,http,S0,24,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1730,3,0.04827644004896219,0.013366866618113475,0.04931904785904458,0.02282599098236314,0.9541279197163419,0.04587208028365808,0.03537553597614304,1,3,0.9621853015069597,0.03781469849304031,0.002287605111940535,0.01863948847892456,0.022086333239389494,0.016039423053160588,0.006289316298188575,0.005674609826092127,dos,False
0,tcp,smtp,SF,279,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.03942918395069236,0.020258457396663473,0.024283044207183743,0.03167060645603504,0.933979552541517,0.06602044745848301,0.041298293662269545,1,1,0.9683317432749644,0.03166825672503559,0.024728547354184283,0.013624842373831953,0.014141655829816677,0.0062306712276012635,0.013949110241449115,0.019913211136956942,normal,False
197189,tcp,weird_service_X,AB,1004509,129396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,1,0.015124942870599628,0.09092974765966305,0.024298333886306582,0.04343048621876511,0.0,1.0,0.022146244663970163,2,1,0.7732258605222323,0.2267741394777677,0.038764174820968375,0.00010773717690224417,0.06933365640240524,0.0022660668730585982,0.006502511878990582,0.020960833321178204,zero_day,True
1,tcp,other,S0,281,287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.021759704724949838,0.05398749869853872,0.04538852048881442,0.03997356796342343,0.9990084267438043,0.0009915732561956991,0.003045689188650178,3,2,0.9561943309969616,0.043805669003038394,0.0304111633210581,0.025585997657342402,0.0049986923504772435,0.01721677271200268,0.03996770511074981,0.014901483363160488,normal,False
0,tcp,ftp,REJ,293,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.035293313879939905,0.04302177907796493,0.02835639598912959,0.046916559558078275,0.9969094346866927,0.003090565313307314,0.018951915567259867,2,1,0.9697324554853263,0.030267544514673728,0.011461897603022242,0.004544094603622668,0.018815655558660747,0.006096446240692809,0.014975073332571262,0.04620640625297609,normal,False
0,udp,other,S0,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1946,1,0.16423875525812098,0.03446698122248767,0.021845466722004485,0.03745104958263378,0.7866256780901698,0.2133743219098302,0.006959292134715543,3,2,0.866888302561905,0.13311169743809503,0.02673128537680699,0.003737844839548902,0.0015430793963534255,0.03161370623743916,0.018096955560001987,0.0016891140872944388,dos,False
0,tcp,http,SF,292,271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.011375081709908795,0.010329894809027827,0.007918212776017569,0.04736226778129322,0.8341295594801208,0.1658704405198792,0.03330834588221052,1,2,0.8242018284104655,0.17579817158953448,0.006465324936312833,0.023414342569104626,0.09266259467345542,0.015824698437153038,0.0009672649206198812,0.02169445025710185,normal,False
0,tcp,other,S0,20,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,972,3,0.012939696265940558,0.042531612272335484,0.08672617802895266,0.03930613233480892,0.9733012684790467,0.026698731520953256,0.006506300179670012,1,2,0.9663445613147348,0.033655438685265215,0.00861948446904759,0.004132840117525862,0.0015971377549733252,0.0005095902564458913,0.005546870400052396,0.011539412708342165,dos,False
0,udp,http,SF,280,317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.09933157086643939,0.153210804086506,0.056007536528947695,0.03815868010562011,0.929846015378405,0.07015398462159494,0.033472781858478545,1,1,0.9840352497664316,0.01596475023356836,0.007627495505634298,0.07235041355950277,0.011298185289855371,0.04282732895652891,0.008094328515794585,0.009453371159820425,normal,False
1,tcp,http,SF,311,277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.023194899021949947,0.031178485877042136,0.03156988392317757,0.008862015839174966,0.8384635879434285,0.16153641205657154,0.0020157828853966486,3,2,0.8551003706248257,0.1448996293751743,0.027148062368929225,0.06141536360766248,0.011622180531726192,0.022094951815119307,0.03938211686505352,0.018712507753662278,normal,False
0,tcp,other,SF,309,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.014509838266596202,0.02136196820512282,0.05317148390276142,0.02034152900995835,0.8902379867642196,0.10976201323578039,0.03518079727845916,2,3,0.8749786658148434,0.1250213341851566,0.006080410599104044,7.702000133532061e-05,0.015755684580353525,0.12728874476627083,0.049047199322526894,0.06429489016427872,normal,False
0,tcp,ftp,SF,288,289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.01738074650553705,0.07538472168460733,0.07706662200860398,0.04311257700376131,0.9431022944236084,0.05689770557639162,0.004108827251870261,1,3,0.7490895642571695,0.25091043574283045,0.0014511505579713894,0.009270990869211404,0.009685315263104654,0.004061509163356454,0.028340652403823073,0.021396992754251592,normal,False
0,udp,http,SF,298,316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.07949378824816246,0.025325146524468784,0.2112124836462251,0.058929684178798514,0.8234850707322355,0.17651492926776446,0.004556940935519774,2,1,0.997964199043023,0.002035800956976974,0.01877738829646847,0.003521334636261572,0.0033896511348492256,0.03899391182468864,0.0008410602376086232,0.009056713949146323,normal,False
0,tcp,finger,REJ,103,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197,5,0.04148643050552254,0.032852674828485376,0.030383958455643522,0.007247244069750159,0.8800499049020022,0.11995009509799781,0.008592834703600396,2,1,0.9664994989756445,0.03350050102435553,0.05661317952594123,0.005889153050809448,0.01581942193335162,0.010787266289173187,0.01339129742655679,0.02421100753273588,probe,False
1,udp,ssh,SF,319,317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.025420540832823187,0.017673195239490194,0.010338343633272743,0.23137480317417355,0.8923942223098681,0.10760577769013191,0.005143811638850979,1,1,0.9543401608339568,0.045659839166043215,0.07834870616880625,0.007672235610129927,0.011163422182749235,0.02917286969387191,0.00886473872775366,0.010922563381881493,normal,False
109334,tcp,weird_service_X,ZZ,2763535,111865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0.07488866184699612,0.008228878625994866,0.13394214771381982,0.05606769569803222,0.0,1.0,0.0066211271118352365,3,2,0.8965735084307944,0.10342649156920558,0.007128149406977344,0.0043803454404193,0.02007752822071358,0.007751192320342114,0.004360553344575594,0.047254794964430934,zero_day,True
1,tcp,http,REJ,63,106,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,6,2,0.1996270261212322,0.0409632699208894,0.10097012801128476,0.030013546934332724,0.9327457704370298,0.06725422956297022,0.04039820471344882,1,1,0.9434352831110395,0.056564716888960476,0.08285651713983094,0.0033057780796857676,0.0026484664439076723,0.009333380495592366,0.014728012443328166,0.009275106212006185,r2l,False
0,tcp,http,SF,525,415,0,0,0,0,0,0,0,1,0,3,9,2,0,0,0,0,5,4,0.0057636880038059455,0.0184527847203958,0.021859157787758456,0.0174119228338338,0.8900647565194487,0.10993524348055128,0.0057848882069844575,2,5,0.9943058777813844,0.005694122218615649,0.007785321223134714,0.028779479906336378,0.08485007993412842,0.014355263632357857,0.009300470348357579,0.0020023856523497465,u2r,False
0,tcp,http,SF,312,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.0010311670755382694,0.05828414436838946,0.014612780111464437,0.1499642873789629,0.9304553026112202,0.06954469738877977,0.003752911188893521,1,1,0.9694575742071103,0.030542425792889683,0.024466907249714745,0.02515319036976369,0.011164828094693258,0.011337475919753844,0.0014053629302219906,0.024879585567401587,normal,False
0,tcp,ftp,S0,54,100,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,2,1,0.0468737129757635,0.01958522037870668,0.08767927579438678,0.12145446232004659,0.9547785534902824,0.0452214465097176,0.00947765907732329,2,2,0.8038548665271666,0.19614513347283336,0.002570785218755343,0.0038633369646095764,0.010543165712216753,0.00574076375428054,0.014922935524410635,0.003025679834594812,r2l,False
1,tcp,other,REJ,312,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.07046469342461889,0.0940195090302166,0.07219592280277834,0.10454056769203823,0.8857803963371357,0.11421960366286432,0.005113715984705936,2,1,0.8953694713427235,0.10463052865727651,0.03057121822453426,0.019644750664713297,0.05700026464755537,0.017508686137239722,0.0005852005889248312,0.0018147723710999807,normal,False
1,icmp,smtp,SF,277,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.015976569522514222,0.06456754455183637,0.0051785935135617665,0.08307578994478067,0.9680694076558274,0.031930592344172615,0.00819178645076094,2,3,0.9360113989703858,0.06398860102961423,0.02614445777208885,0.00028511943870389365,0.0016025421488268848,0.02907371638514623,0.004345868465542317,0.018486423701585066,normal,False
0,udp,other,SF,283,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.029056906085910394,0.004822722147140736,0.13784887362942985,0.03014700267577037,0.973090426971669,0.02690957302833097,0.013291279254777775,3,1,0.8910437618604192,0.10895623813958077,0.0028942874348944977,0.0059053645810982144,0.006304742700760422,0.005928772408380607,0.020461577526762788,0.003248734927998267,normal,False
0,tcp,smtp,REJ,51,101,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,2,0.029574604454108356,0.024366861410732438,0.02135055949272256,0.07381990127161948,0.8041282411996881,0.19587175880031193,0.011162963154035576,3,2,0.8851244852420959,0.11487551475790414,0.004673869694194474,0.009448801885275143,0.002731157140144629,0.013583962999667718,0.012711397112644102,0.028721162912958675,r2l,False
0,icmp,http,S0,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1671,2,0.043196929411453575,0.019259868420170422,0.13920064194096007,0.0075659679205079215,0.9919439087561249,0.008056091243875074,0.013139072582239269,2,3,0.9896474942430146,0.01035250575698543,0.014002163681218985,0.006604131882500919,0.023984448932448922,0.013521836943354739,0.025351074233823594,0.012077324173091177,dos,False
0,tcp,http,REJ,270,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.05618330691091828,0.05516983413627453,0.03727629103432879,0.04738109512065324,0.920707190310947,0.07929280968905295,0.004401326864521409,2,2,0.9512861308657111,0.04871386913428888,0.001086770403123647,0.004084874841293954,0.05016090634169488,0.035560212949370444,0.008400961669770397,0.005831585830141672,normal,False
39261,tcp,malformed_proto,YY,2633147,97416,0,0,0,0,16,1,3,0,0,0,0,0,0,0,0,0,20,3,0.06616047285850224,0.08834862197103721,0.04656914559128795,0.15300991347005935,0.0,1.0,0.01775886835702753,1,2,0.7882479047756061,0.21175209522439387,0.0013071756886634653,0.010868395278890539,0.05961801124222758,0.008885171179667016,0.022350641031694662,0.02378784776513073,zero_day,True
0,icmp,ssh,S0,60,100,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,1,0.022992323248757718,0.021500288930388738,0.25751958630649535,0.002171545412852498,0.9494559470949293,0.05054405290507069,0.010937548688630332,2,2,0.9918651098764317,0.008134890123568272,0.007590897467276917,0.014015877128676118,0.01770004442685133,0.014824024399356693,0.010036099735509464,0.0008716403121525746,r2l,False
4,tcp,http,SF,114,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,118,3,0.05199013410908659,0.04233608305074614,0.002083022798725869,0.14187631152557162,0.9451275027548168,0.05487249724518317,0.015247007161389641,3,2,0.9661866695212542,0.033813330478745796,0.009649428752316428,0.0071034775541837895,0.025031753372677018,0.012493072164148862,0.013468251333640857,0.05525614895840103,probe,False
2,tcp,other,SF,299,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.059700506579040705,0.04501409776725576,0.025268513548311132,0.07298943271701581,0.9339729245682322,0.06602707543176778,0.0359512964841896,3,1,0.8493860446406136,0.15061395535938638,0.007548194029678528,0.0795152271065,0.004822222246237288,0.019309256071700406,0.007129795524118187,0.016842416639038744,normal,False
0,tcp,other,RSTR,281,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.02821238148335761,0.07278980987326372,0.011206100341842502,0.07692096401550734,0.8833128869673995,0.11668711303260049,0.015051009799895895,2,1,0.9371803758273223,0.06281962417267772,0.12634299563466897,0.001051404027996262,0.012938661948837213,0.002091790888820171,0.004422515278290149,0.028864548249348334,normal,False
1,udp,other,SF,288,282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.059712381445145055,0.017011635480603856,0.030735401075431996,0.08412133890389512,0.9031102472933754,0.09688975270662459,0.011596145908242058,2,2,0.9713706341729686,0.02862936582703135,0.020388684830476348,0.019613404758985944,0.016930229771567714,0.006896422395669342,0.00851871018575952,0.02601282870636794,normal,False
0,udp,http,SF,533,375,0,0,0,0,0,1,0,1,0,2,2,2,0,0,0,0,5,3,0.07176390053375084,0.05661605770089471,0.009536190886548154,0.15971452797442456,0.9652968602116483,0.03470313978835171,0.02152215170949904,3,2,0.9987674994836102,0.0012325005163897895,0.045312037524985124,0.019972359369927993,0.016665937504409516,0.006958949358282513,0.0009786959409288736,0.04447035558424077,u2r,False
2,tcp,http,RSTO,304,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.004482761633164944,0.04338978168132407,0.022250787886380168,0.020115422084544157,0.9524706596529635,0.047529340347036486,0.00032059751503335954,4,2,0.9751239288336552,0.024876071166344826,0.0030698233395041455,0.04523788563631185,0.003019924922997684,0.01125207209447424,0.0595271552466396,0.034183829880733395,normal,False
